13584,whole lot rainstorm goin maybe i go tonight,neutral
13585,its sunny atm need drop brother class later find,neutral
13586,see i told i updating personal site lot goody check come http www dennisgomez com,neutral
13587,busy exam week coming always look bright side life whistle,positive
13588,hahahahah woke today totally missed lecture quiz open lab useless chipotle w silvera jenny greeat d,neutral
13589,heading schoool going good day knoww,positive
13590,went vending maching get bugles no bugles perhaps sign i need snack anyway,neutral
13591,i completely forgot mothersday today lol happy mothersday beautiful mum,positive
13592,poor johnny sick looks like going vet tomorrow,negative
13593,i want fake blt,neutral
13594,sale botega,neutral
13595,happy mother day,positive
13596,i going work ill home im going look camera since must lost house everyone wonderful day,positive
13597,i going go tonight look like i heading main street,neutral
13598,called cheeseburglar he made sad,negative
13599,thanks first lol,neutral
13600,taff jones oh nevar use kde it is made of fail,negative
13601,know,neutral
13602,pm,neutral
13603,trying find foreign place foreign town lost,negative
13604,ended face face bear driving home evening sadly took wood hauled cameraphone,negative
13605,got caught rain outside im cold bbbbrrrrrrrrr,neutral
13606,i gave brother hug good bye took load furniture away house he took mattress i like,neutral
13607,ca throat hurt today blahhh,negative
13608,round two vega vanilla chai flavor just realized i day left,neutral
13609,indeed thanks sharing now i go sleep giggling night,positive
13610,follow shes lonelyyyy,neutral
13611,home mall got mommy gift tomrrow,neutral
13612,guess potus able digging folo ss nomination he good po,positive
13613,ugh i definitely speak soon,neutral
13614,erica yea tough keep going sometimes i sure worth,negative
13615,i completely exhausted thanks yesterday can i go home yet,negative
13616,cleaning time,neutral
13617,happened often hated every time moved username thought love moved soon,negative
13618,morning hope u r well bed soon,positive
13619,going bed happy mother day people,positive
13620,yes really back i wait day arrive finally gale back i po http tinyurl com dzzaf,positive
13621,left first left bed look,neutral
13622,ugh trouser i never found way combat it weird,negative
13623,my ex colleague shaanxi kept boasting native noodle so i really curious shaanxi food,positive
13624,ooooo love pretty foot,positive
13625,chat since go school http tinyurl com mf dz,neutral
13626,think gangsterrr even fit g unit i know,negative
13627,im believe i tried i ginger freckles join face get bottle cancer,negative
13628,probably come like i drunk something i nervous lol thats help eachother,neutral
13629,uni assignment,neutral
13630,yeah ill verizon two option right,neutral
13631,wish drems could come true,positive
13632,love show,positive
13633,time go swimming freezing water kalies yeah,positive
13634,yeah liljess x one care,neutral
13635,thanks i good did read blog post,positive
13636,got hw nite,negative
13637,tweeets fgs tweekdeckkk hate cryyyy,negative
13638,someone stole new laptop airport even used guess us economy breeding new set opportinists,negative
13639,i scare no,negative
13640,heh meant difference b b,neutral
13641,loving mondays many reason,positive
13642,chance might come back moncton miss show tonight,negative
13643,nicole http twitpic com qx exact pic except hubby chihuahua tucker cute,positive
13644,sko next time go online show club owner ean golden video hahaha fan mention,positive
13645,well actually went got driver license worry bus haha,negative
13646,i left chocolate egg sitting office calling name,neutral
13647,today weigh lost pound week depressing,negative
13648,living quite close raf boulmer might good thing,negative
13649,too bad sweden up theater october,negative
13650,gotta love skype make sure get new update,positive
13651,ohhh french tip my fave nail long enough yet tho ill ask manicurist,positive
13652,greatest friend entire world,positive
13653,whew ok good i really want happen all friend loved can wait talk monday class,neutral
13654,boooo animal collective already sold guess i missing show,negative
13655,ah thanks appreciate,positive
13656,we crossed golden state nice home,positive
13657,peace quiet enjoy last,positive
13658,dark knight dvd missing pissed,negative
13659,helping,negative
13660,got ticket gig glasgow gutted wait til november though,neutral
13661,i saw slater mtv show so think wanna dance slater like where kelly kapowski,negative
13662,i watch soon an i love new york sweet i lookout,positive
13663,i woke sore throat work tonight grad practice morning hanging family graduating from high school,negative
13664,i blessed beyond measure,positive
13665,i work morning friend get party stupid bberry lite flashing red i message,negative
13666,dad retelling saskatoon g story love hearing guy said i never heard,positive
13667,gettin check outta school cause im siccck goin pick jimbbbbo,negative
13668,i agree pre decided i think,neutral
13669,hope get spend weekend home,positive
13670,bun awesome thank,positive
13671,i found thro mama,neutral
13672,anytime buddy i c u,neutral
13673,bit stimulate economy,neutral
13674,dans public transport decided everything north london utter southern train alright,negative
13675,happy mother day special mom luv u mommy,positive
13676,happy belated birthday billy i forgot say bday i feel aweful,neutral
13677,we picked boston legal season enjoying no matter offensive denny i love denny crane he riot,positive
13678,soooo school maybe sick week evil laugh,negative
13679,chillaxing really yeah man hehe,positive
13680,vancouver get tough slum landlord ew backed sewage http bit ly urvv http bit ly urvv,neutral
13681,rest well,positive
13682,awake migrane yey tummy hurting evil ibs,negative
13683,what happened warm i commence pouting return readysetgo,neutral
13684,got stung bee,negative
13685,sitting home watching atl time todayy waiting jess come like go get marg head later second sat,neutral
13686,im feeling like ish wanna go home go mimis,negative
13687,i try silly silly tweetdeck mean,neutral
13688,http twitpic com jalj morning world healthyliving update weight morning kg st lb going right direction,positive
13689,they actually use standard speaker wire standard terminal soldering involved anything,positive
13690,oh night love ace,positive
13691,gaah rain tomorrow,negative
13692,still working,neutral
13693,didnt get paid week roll tuesday,neutral
13694,i missed,neutral
13695,i mailed help got reply right i get probly mean i get,neutral
13696,i knew something wrong guy now confirmed thanks pic,neutral
13697,is here oh hun sorry everything last thing deserve unhappy home,neutral
13698,ugh poor beautiful girl went new tire inspection sticker now repair still tire,neutral
13699,it awesome know people think i take make nashville offer help i want,positive
13700,internet blackberry fooked checking tweet whether phill taken request,neutral
13701,you yuotube link denied work,negative
13702,cheering arsenal ladies missing m x,neutral
13703,back work today i even mind,neutral
13704,god peppermint mocha frappachinos amazing addicting,positive
13705,it happy star wars day lol may force strong,positive
13706,hd full http plurk com p x eb,neutral
13707,good morning guy dont forget today mother day mommy i love you you best,positive
13708,story reminds living portugal,neutral
13709,probably i want go home,neutral
13710,dimples preview today it aired yet via http twib e cpf,neutral
13711,love music especially fight thats awsome song far,positive
13712,all best cup final today have fun,positive
13713,does feel good today,negative
13714,missing voice,negative
13715,i uce i pgce went leicester main degree though,neutral
13716,ur linky worky,neutral
13717,lonely day baguio http plurk com p x apl,negative
13718,kinda sad alone time miss brother friend suck mean one even called week,negative
13719,cont small child puppy and cleche sarcasm annoying bcreative harrd,negative
13720,phone die ttfn,negative
13721,r t cool things for successful entrepreneurs to do http bit ly w iq please share,positive
13722,going lay i get officially yes lol good night,positive
13723,langley hi guy guess twitter phone me,neutral
13724,time go bed hopefully wake better day niiiiiiiights yall,positive
13725,woo exam nxt wk,neutral
13726,http twitpic com ykl the stolen purse new store see tag still,negative
13727,i would contest i chickened,negative
13728,btw ordered yer merch yesterday,positive
13729,awwwww scifi geek starwars ten commandments u geek,positive
13730,dont get,neutral
13731,back city breakfast time,neutral
13732,happy mother day mommy,positive
13733,girl blunt soooooooo thought right i absolutly great day stressor come home,positive
13734,blast i lmhr tomorrow sam who running i could see could join next week,positive
13735,http twitpic com hv r i p fristy thinking abt,negative
13736,one thing good enough friendship retained,positive
13737,yep trying beat cold winter morning swim always refreshing good start day,positive
13738,okay i listening jonathan coulton working woo,neutral
13739,find tennis racket,neutral
13740,dual reject http tinyurl com mfm tl,neutral
13741,old you comfy like worn sweat said love sarcastic heart muster,neutral
13742,fam lol coming probably mid june early julyish,neutral
13743,feeling happy despite amount work need today happy time,positive
13744,so sleepy even late i fail,negative
13745,just finished my english final just one step closer to the end,neutral
13746,i m feeling great,positive
13747,joe pm kevin pic new pair pjs pmsl could died lmfaoo i miss my boys,negative
13748,heyyy lol wassup mama,neutral
13749,awlll mann meet summa something,neutral
13750,and blog entry,neutral
13751,wrong maybe i help,neutral
13752,chilling home,positive
13753,santa cruz i interview jamba tomorrow morning,neutral
13754,mood listen reg stuff sir told u used huge fan mine seems forgotten song,neutral
13755,aaaaaaaaaaa mcfly,neutral
13756,bitten blood cat way rabies bacterin seems shot month never wash cat home hate water,negative
13757,goodnight lovely,positive
13758,another two hour work ugh it go slow and im sore,negative
13759,bowling cousin awesome,positive
13760,http twitpic com wb gotta show monday hopefully head better,positive
13761,miss yoooouuuu,negative
13762,hey mary this is my twitter karishmaa luvv youu,positive
13763,u said u gonna follow nita ur live chat,neutral
13764,would like hug kiss eric long distance really really stink,negative
13765,this fair bath,negative
13766,pleaseeeee thing i wanted birthdayyyy please say happy birthday,positive
13767,i shall annoyingly tweet tomorrow,negative
13768,aww one msn,neutral
13769,i feel almost empty inside today not good feeling,negative
13770,schade tv addict,neutral
13771,dont feel good sick stomach,negative
13772,love way sky look e cloud would mean ultra hot outside http plurk com p rpb,positive
13773,husband wear shirt time think send way,neutral
13774,how could go cali without i sad,negative
13775,would love hear nokia perspective,positive
13776,liv lyf good hear just time weekend i working though,positive
13777,sent ben weekly shop woo xxxxx,neutral
13778,not choice i use one project never end,neutral
13779,it let download co said i uk i little cry,negative
13780,making shell join twitter i follower,neutral
13781,umm what apple pie check cupcakes check green tea check coffee check then ready tea time,neutral
13782,um why i write tonight i like i want write yet nothing no,positive
13783,found bug rhel bnx driver cant handle high packet per second k,negative
13784,mum sound humble sweet thing ask,positive
13785,getting ready leave girl scout metting don feel like i,negative
13786,u already took da pic,neutral
13787,met one nerdiest server chili today lol awesome favorite,positive
13788,yeh i suppose know to henry really gunner,neutral
13789,surely knew hand a good book hand held essential just psps unless charger,neutral
13790,yeah teased boofy bit buying red hair extension btw,positive
13791,the eagles make saturday night much better,positive
13792,gah supposed study sneeze get even tired,negative
13793,inspite spam i stop losing twittergadget i love twitting gmail,positive
13794,body power expo thanks mike performance network free tix,positive
13795,thank,positive
13796,happy mother day everyone,positive
13797,scratch now watching marley thinking i could stay awake better one,neutral
13798,are shattered long week thats pity tomorrow night,neutral
13799,played volleyball,neutral
13800,mile run meter swim thing looking better better laying bike today,positive
13801,sky cu got much attention end shes embarrased think got outta hand bit poor girl,negative
13802,my tweet cheaptweet you wanna vote http cheaptweet com syopvd,neutral
13803,forgot twitter account happy mother day,positive
13804,yay live demo rhodes loving euruko,positive
13805,hahahaha watching miss oceans,negative
13806,awww no ugly,neutral
13807,i love well,positive
13808,so lucky jade nacklace matching earring lucky lost earring now chain broke pendant,positive
13809,like n tha dj comp hella wack gud djs got free gud,neutral
13810,wow i see mr b obsession,positive
13811,lol academy ish haha i really really miss o b,negative
13812,marie stick kidd alright whole sketchy world waiting taken advantage,positive
13813,yippee happy birthday,positive
13814,ugh th hour,negative
13815,sound like perfect way spend sunday evening enjoy,positive
13816,hi im better drinking hot tea with honey thanks take care plis,positive
13817,a movie worst fate used straight dvd now straight divx straight internet,negative
13818,ooo good luck dundee tonight co ton uni work,positive
13819,off work trying relax min i gotta go back sleep,neutral
13820,yeah i wasting time fail,negative
13821,happy sunday beautiful day london meet chergo breakfast,positive
13822,environmental study driving mental,negative
13823,know lame,negative
13824,you find info getonu com we hope launch project week then really need help release,neutral
13825,bored would love someone talk,neutral
13826,yes i change,neutral
13827,lappytop baterrry dying tryingtofind movieto watch since im staying goingto room,negative
13828,getting dms asking i fell past day i sick better i appreciate concern game on,positive
13829,noo went zoo instead lol ru goin night,neutral
13830,collabro w jphlip called california another hot one,neutral
13831,happy mother day mother grandmother furbaby mommy etc heading breakfast mom shortly,positive
13832,havent gotten prank call making laugh long,neutral
13833,cannot sleep due watching uktv food keep craving bay think body guna ache tomro,negative
13834,guessing ran mile gym superman oxox,positive
13835,just made breakfast mom,neutral
13836,was outside playing ball dog hot sweaty,negative
13837,finally holiday,positive
13838,school like one thats not vacation,neutral
13839,would say hi,neutral
13840,bad he still,negative
13841,wants game tonight friend,neutral
13842,okay i idea,neutral
13843,haha co one tweet smile smile smile quoted boy reply,positive
13844,mothers day isnt th sweden but thnx pm,positive
13845,listening online radio oldie,neutral
13846,our plane landed finally gonna get board hour late stupid rain,negative
13847,officially done high school sad miss already movie later,negative
13848,i seeing one side looked interesting and deep,positive
13849,will see guy philippines that would coolest thing ever always wanted go one concert,positive
13850,yeah i getting ready go get pizza then nothing maybe gnt want play xbox,neutral
13851,good working double jasmin,neutral
13852,cleaned screen new pc dos machine took another screenshot http bit ly qlzp,neutral
13853,on brighter note still work friday working people problem oh man i so eating pizza tonight hoorah,neutral
13854,know suck master procrastinator guy much fun without,negative
13855,favorite shirt ruined death bleach fb,negative
13856,just found one ankle swollen eeks hurt,negative
13857,knee hurting bad im limping get suffer work together,negative
13858,girl crash may last day,neutral
13859,aww im sorry im home hope ok love ya wifey,negative
13860,disneyland blast yesterday back work,positive
13861,ohh twpp falling silent i waiting track ur us version next time maybe btw sunny california sound good,positive
13862,course would,positive
13863,ur going get tired hearing i saw preview ur movie year one how funny yeah,neutral
13864,loser baha dude gonna come put picture myspace really quick,negative
13865,spending girly day wif four big sister shopping pedicure dyeing eachother hair ohh yeah,neutral
13866,i tried vote u day i figure help lol,neutral
13867,caine i saw made sad,negative
13868,oh well go hope seamless transfer blog however i track running sometime eve,neutral
13869,hi nice meet,positive
13870,kearley that twitter,neutral
13871,burnt hand today,negative
13872,please comment back ily,neutral
13873,i even situation i sad i sorry really sucky,negative
13874,thanks link love yesterday way,positive
13875,i sleep deprived hot sleep,negative
13876,new golf vi tsi hp fast,neutral
13877,done painting bedroom furniture i still table wait move uggh moving heat,negative
13878,i really need lose weight anybody wanna exercise buddy,neutral
13879,thank link explains lot i glad feeling good i friend coming tomorrow fun,positive
13880,can believe gorgeous weather today i spend work,positive
13881,morning mean smart,neutral
13882,ci ewww poor wish best thank god rolland garros month p,neutral
13883,in toronto waiting you day go,positive
13884,want cookie,positive
13885,happy birthday,positive
13886,just five day five long day ahh,positive
13887,happy mother day mama greatful appreciate mama,positive
13888,i must agree i like blackberry,positive
13889,the gray hat python book reminded many security tool python version specific pain need use,negative
13890,pink balloon mum day,neutral
13891,friday trying find something,positive
13892,yes i stupid girl kind,negative
13893,suck i still hungry sucked food,negative
13894,yesh lawl,neutral
13895,i dedicated today mothers day video without moms dads tweeting,positive
13896,feeling madly sorry i m seck d make feel better i going fashion show http tumblr com xz werch,negative
13897,work,neutral
13898,holy super sunny friday whitsun tube deeeesearted wish i park http tinyurl com n l,neutral
13899,gauge time day office anymore it worse friggin casino waitress smoking booze,negative
13900,on way home sleep seeing amber pacific tomorow besties,neutral
13901,forgot lube may need go e r,neutral
13902,about get crazy,neutral
13903,saw new star trek movie yesterday twas good having quiet day today gym lunch,positive
13904,oh poor thing so sorry babe,negative
13905,and crazy gone,negative
13906,found pack united red carpet club booze voucher anyone wanting quite drink come appears,neutral
13907,night night everyone happy mothers day mother,positive
13908,great rain,positive
13909,bad life gotten u werecounting church raffle answer real bad,negative
13910,sore throat coming recording start new citipointe ep album argghhh prayer needed,negative
13911,i awake mum turned internet couldnt watch live chat ccrying sad,negative
13912,jealous,negative
13913,bring food go please,neutral
13914,hi frenchie later p,neutral
13915,hot cold,neutral
13916,you rock sock sorry go bfe maryland,neutral
13917,huge spider crawled past huge,neutral
13918,oh so sorry pet,negative
13919,heh seem complex iphone jealousy this self denial harmful just let,negative
13920,computer packed away there go life right cardboard box,negative
13921,dont ya know people love human society,positive
13922,i tired,negative
13923,sure sleeping tell favorite part tomorrow laughed pretty much whole time,positive
13924,thanks new follower,positive
13925,sitting mels house finished eating mcdicks laughing dumb stuff i said tonight ready bed i think,positive
13926,no i chance watch yet going get hold thanks tip,positive
13927,hahaha like o dougie thats harsh happy replied,neutral
13928,i sooooo happy finally kean cipriano replied chat message i hope fake,positive
13929,loving weather weekend shame back work tomorrow,neutral
13930,downtown fun tonight the walk back car rediculous lol,neutral
13931,going die study overload weekend much homework paying work interrupt screwed,negative
13932,well tomorrow i miss,negative
13933,happy mother day mum also si mum jess ahah,positive
13934,leslie i love video you inspiration mr leslie wait new album still rocking debut,positive
13935,rex i working weekend,neutral
13936,love song together song well think still,positive
13937,book now save summer the amazones village suites crete greece the best place to be,positive
13938,omfg test joke,neutral
13939,sitting home bored,negative
13940,quite alright plus side i ate cinnamin toast crunch breakfast eating strawberry,neutral
13941,where happiness,neutral
13942,love mandy moore much also angela,positive
13943,boring sunny monday no school tired lazy hungry yeah great mood,neutral
13944,wake but tired on moment listing music make happy let wake,neutral
13945,surrounded student house barbecue playing music hardly conducive good job applying frame mind,positive
13946,may forth ha yes today birthday star wars day aren lucky star war fans,positive
13947,thanks i holding mini laser light thingy lol how u,positive
13948,so windows livewriter accessible guess answer,neutral
13949,butler i think hope might put age limit next year back bgt,positive
13950,kryptik usual application checking status reading stuff wel arbit etc,neutral
13951,i miss going ek every summer christmas vaca take,negative
13952,oh really hello,neutral
13953,happy b day to lina haha birthdaypresent would comment new video http bit ly cy,positive
13954,starting brinn guess get laptop back use messenger hate,negative
13955,change plan seeing up today,neutral
13956,pancake always end soggy,negative
13957,lots confusion i work place,negative
13958,lol i know feel kid current work load i maxed time grow thing,neutral
13959,i heerlen sunday right,neutral
13960,woot freaking hoo tho mad world well itunes top chart,positive
13961,all good weekend,positive
13962,yer oh cause u hell need post haha talk,neutral
13963,it figure it start raining i freed work,positive
13964,u think fair k den guess wrng still feel fair,negative
13965,h rlich,neutral
13966,mondays bad sunny fb,positive
13967,well lovely i completely flattened back injury there go weekend,positive
13968,waching gray antomy,neutral
13969,writing mother day card mom gran hurray,positive
13970,in cafe management end month nothing number my arty little head hurt finding discrepencies,negative
13971,sad gmail chat died i help,negative
13972,am screw im going bed one love,neutral
13973,no way man like year old,neutral
13974,aureole oh gosh cute,positive
13975,swimming party brother tonight i awesome time since i sissy cold water who i loved today,positive
13976,chinese lunch buffet add soda noticing health inspection score i walk bag priceless,neutral
13977,new to twitter,neutral
13978,hmm see decemberists i go raleigh work night cheap seat bolshoi probably neither,negative
13979,morning i garden getting air,neutral
13980,enjoying weather go work last shift,positive
13981,yeah come barcelona fan concert come barcelona jessi te quiero,neutral
13982,hi everybody sorry long listening iwas busy,negative
13983,gut,neutral
13984,toasting seems waffle farmer kid they sure eat lot,neutral
13985,sad school gonna miss friend teacher,negative
13986,i love way india,positive
13987,happiest place earth j adore,positive
13988,oh dear i followed someone claim help stay young end nigh,negative
13989,sleep sleep i seem forgottten meaning much mind usual insonmia,neutral
13990,i yet even get play year soon i hope,neutral
13991,bing chandler bing new search engine microsoft http tinyurl com mgcotd name bing,neutral
13992,just mother day lunch http twitpic com wfeo,neutral
13993,awwww cried make cry love joey,neutral
13994,i agree i missed lot i away busy like whole new place,negative
13995,off bit motorcycle trip today,neutral
13996,andy dance one fonzie gomez show haha,neutral
13997,happy mother day god mother step mother,positive
13998,watching pianist dad great movie,positive
13999,lmao that would taken least week,neutral
14000,hubz company organising,neutral
14001,ah man suck what happened prompting reinstall,negative
14002,english essay r j wtf done long time ago assigned last thursday,negative
14003,obama last night most covered voted apologies fox table http bit ly bgcnw,negative
14004,love new hairdo haha live ny yeah really hott,positive
14005,how get trumpet book get caught rain trumpet book oh dear ny,negative
14006,book read movie watch n stuff buy bored,negative
14007,got watts chingo bling the chile thang without bgeezy need u show http bit ly r c,positive
14008,oh poor bear nightmare wrestled huge snake,neutral
14009,rumbo bachilleres,neutral
14010,yeah i hired guy named lenny tend rabbit year,neutral
14011,happened jerk,negative
14012,eating cheetos morning,neutral
14013,thanks got hold someone knew stuff last,positive
14014,wow i love thanks,positive
14015,omg im in such a bad mood day wats ppl doin nite,negative
14016,just picked copy printed brochure i bwrc so excited,positive
14017,sleepy time room finally clean,positive
14018,anyone excited harry potter like twilight postponed first love oh well find hai chai,neutral
14019,soz neva saw message till u add delete cant see message uve left page,neutral
14020,bored cleanin house,negative
14021,finishing quick magazine article cap wait get done get back book,neutral
14022,wow my teacher called skunk cuz hair,positive
14023,yeehah quality,neutral
14024,sitting friday night bored,negative
14025,wine,neutral
14026,regrettin decision i made,negative
14027,just passed wrecked car hoping everyone got ok finally picking speed should b mpre,positive
14028,i hurt foot gym class,negative
14029,appending verticalchinese hash tag nice touch,neutral
14030,hugs awwww sorry feeling sad e,negative
14031,home some invader taken base,neutral
14032,soo sick wade mood swing uhh hate ahhhh,negative
14033,oh good thing viral,positive
14034,listing music putting finishing touch mother day present cool part cost thing,positive
14035,greys anatomy fuckn awesome atm,positive
14036,i costco bit print photo photobook,neutral
14037,a don stop believing remix sure sacrilege http blip fm jkpz,negative
14038,start but throw u traffic crazy,negative
14039,about embark large tour bar project hopefully i die alcohol poisoning,positive
14040,thank comment,positive
14041,thankyou,positive
14042,hahah i wish true this really really bad gonna stay home chill tonight and usual i really wanted go,neutral
14043,i awake sleep bc i feeling sick yuck,negative
14044,agree spongebob better,positive
14045,they r sending tw business ppl mainland return favor re chinese police representative tw,neutral
14046,not excited blowing another candle today i kid,negative
14047,free unlimited ringtones http tinyurl com freeringring usa only awesome iphone,positive
14048,bored without camera,negative
14049,omg tragic,neutral
14050,yeah i drank little bit anyways it definitely show drink,neutral
14051,i think ipod touch may breaking,neutral
14052,we tour student morning huge pick mothers day speaking luncheon planter nothing boring,neutral
14053,emo zac good morning france zaccie,positive
14054,thanks kelly you sweet,positive
14055,happy birthday month i get day deserve whole month,positive
14056,thanks alot hope help spread word get people involved we already making real difference,positive
14057,ahahahaha love twilight liee know i love robert pattinson,positive
14058,got email auntie bout father day mother day w seven mom father day consist dad realitycheck,neutral
14059,home im lonely,negative
14060,well i good morning brunch ish i took exam think i good,positive
14061,lol bother messing metabolism drinking lot water pretending different food mmmm grape,negative
14062,r i p little bird flew window snapping neck,negative
14063,the killers jonathan ross completely epitomised i love fangirl heart seriously wow i miss reading dublin,neutral
14064,still awake coulnd go back sleep,neutral
14065,g night twitterverse much twitter luv http blip fm yvnd,positive
14066,totally rock onnnn,positive
14067,twitter question i go brother st soccer game season or should i stay warmed bed minute reply,neutral
14068,really i look like boy i need someone hair,neutral
14069,did know star wars day today may th,neutral
14070,it drink trainer brand http www office co uk brand babycham look,neutral
14071,aw thank i suppose good thing since mean tweeting,positive
14072,www youtube com watch v cyjvgnp va sowwwwyy u girl make twisted time,negative
14073,i wish i could go e oh well,neutral
14074,got one babygirl,neutral
14075,yeah i used initial flickr account,neutral
14076,pange ahahahahaha you two could meet drink,neutral
14077,absolutely when hit bottom one way go,neutral
14078,i would but i live across country,neutral
14079,yay think animal hard,positive
14080,baking cake momma,neutral
14081,haha balcony seat great giant dragon thing glowing red eye move wing,negative
14082,yeah suck tried ask q but never answered but loved joe hugged nick,neutral
14083,anywhere mind long superman good music sweet,positive
14084,haha i really i going workshop school next week are going plus car broken right,neutral
14085,money laundering tip sell business constructed hotel etc take possession clean money,neutral
14086,i sorry little disturbance sapinsidetrack palo alto just went debugging session line unmuted,negative
14087,wish would admit new lovah,neutral
14088,bah h waking,negative
14089,told u would lol hmmmm u,neutral
14090,don,neutral
14091,hi jenna hope well just thinking wishing best lots love new york,positive
14092,ooh storm always welcome news happy mothers day,positive
14093,wow safe trip back home begging please come back bloomington soon,positive
14094,but yeah i sad ravenclaw account i love account bit,neutral
14095,look like ion based mini itx board ship mid june earliest,neutral
14096,q studio created open season google look dvd downstairs feeling lazy,negative
14097,roman pain killer lq med thanks jess agreeing go get yogurt go,neutral
14098,got hair cut great stupid gum,negative
14099,wating get hair cut prom it suck people screaming instead talking probably going wating another hour,negative
14100,love mommy happy mother day,positive
14101,despite rain fantastic day,positive
14102,waiting last video rendered watching episode,positive
14103,rankin i know whole different meat pie back,neutral
14104,yesterday year anniversary best day ever yay mcr,positive
14105,i sad today,negative
14106,the pool doesnt open til tomorrow,neutral
14107,i elevated error rate streamkeys found connection problem server migration easy huh,neutral
14108,home school watching show,neutral
14109,thanks hun i working hard thanks mama i yuhh,positive
14110,sheesh no crochet bah humbug and sleep um i suppose i someday,negative
14111,changed picture profile friendster,neutral
14112,boo i thought list meant would good go look like get cf adapter dslr,negative
14113,unusual,neutral
14114,so tired i work pm fb,negative
14115,remind get take pic blooming clematis wind storm tomorrow,neutral
14116,much fun banana dessert alone worth trip austin back soon,positive
14117,yeah suck i working nano take music sad,negative
14118,hate feeling get listen song completely reminds thing used get emotional,negative
14119,liking windows release candidate far also liking new video card terabyte harddisk,positive
14120,ofcourse start fightin aight party buts cool theyu held im chillin home girl happy mothers day,positive
14121,happy mother day mama bear,positive
14122,youtube,neutral
14123,ah allergy must sleeping walking work,neutral
14124,awesome take look home,positive
14125,just realized i hold membership gym saw bank statement,neutral
14126,want friday come quick i want beauty sleep shopping,neutral
14127,exhausted thank goodness race almost all training ruining social life,neutral
14128,scrub finale beautiful perfect believe gonna another season,positive
14129,goin eat smacks breakfast getting started day catch ya flipside i really wish i cud go mobile dang bahrain,positive
14130,well like call success,positive
14131,hate history coursework sooo much,negative
14132,say miss cousin badly http plurk com p x bha,negative
14133,way seattle yay seattle boo matt leaving,neutral
14134,it teacher appreciation week making delivery instructor morning,neutral
14135,oh nice,negative
14136,dude even say bye,negative
14137,happy mother day going cook something thank goodness tablespotting,positive
14138,it gloomy outside it making sad i miss sun happiness,negative
14139,brad olympic village watching season rack adult hood,neutral
14140,thanks everyone twittering still newbie friend would like invite please help girl,positive
14141,missing bham,negative
14142,wednesday mom making huge special dinner whatnot celebrate new single ya knoww,positive
14143,sick fighting look like burlesque,negative
14144,aww thanks he best husband ever he really i lucky hope wonderful saturday evening,positive
14145,your stfu e list link broke,neutral
14146,hey lady coming canada fall i love see concert time it st time,positive
14147,i think i finally reached point life i need nasal hair trimmer,neutral
14148,okay able sleep tonight,neutral
14149,nice clean,positive
14150,aww kk i need huge shopping trip joshstore get also joshmobile pft,neutral
14151,time go bed am tired catch couple day i land recover flying denmark,negative
14152,i think i might like twiterfon better tweetie recent upgrade twiterfon great none tweetie,positive
14153,wish live holland going see paris,neutral
14154,i say smudge i start calling people given malicious action pulled night,negative
14155,lunch forrest baron fpu dead,neutral
14156,http twitpic com ja b raj squad up,neutral
14157,yes love manchester orchestra sigur ross band ive never heard ill give listen thanks,positive
14158,back brunch hopefully i lured two friend,neutral
14159,stopped today s wish luck overload first,positive
14160,lol,neutral
14161,yeah i wanted say yourname section a bit tricky way find reply tho,neutral
14162,no b g trying save cash next month vacation,neutral
14163,i panic big topman,neutral
14164,hi fellow peruvian,neutral
14165,i take look tomorrow definitely want graph many tweet possible,neutral
14166,it good day,negative
14167,i get bed,neutral
14168,catching house season finale monday,neutral
14169,leann make feel better im studying sat night w blackberry,positive
14170,until brings back everyone button access public timeline http twitter com public timeline,neutral
14171,yay i finally made sale gallery really help artist,positive
14172,hey honey bunny big bunny hug,positive
14173,iya nyokap gue pernah berkata demikian hard share,negative
14174,l unfortunately work tie whole summer eu tour fall i i want rebound,neutral
14175,i sure walking around barnes noble comfort much o well i work,positive
14176,blah blah blah kidding dude never anyone offer stem cell haha,positive
14177,so many wire sort,neutral
14178,my head hurt,negative
14179,unlucky day without hope see wednesday though right x,negative
14180,cant believe woman talked getting different hairstyle real talk though clue hair,neutral
14181,happy mother s day wonderful woman have great relaxful day,positive
14182,naw idk ur talkin,neutral
14183,aww i feel bad lil he look like know coming,negative
14184,i see jonas brothers d movie funny no one else hahah http tinyurl com magcwo,positive
14185,new t mobile advert trafalger square look like lot fun except load pigeon,neutral
14186,good night im sleeep good mornining xd,positive
14187,i want someone come take picture one,negative
14188,really bad mood,neutral
14189,played bit pool buddy going bed work tomorrow,neutral
14190,wishing work done soon,positive
14191,already cry movie started like min ago,negative
14192,hour til plane ahhh yay,positive
14193,ok no one interested special now popcorn stale what waste i going find homeless person give,negative
14194,how sad best friend selfish heartless exclude life completely i sad,negative
14195,twitter hacked,negative
14196,off get ready tom gotta go make sure done anything stupid ill tweet later,negative
14197,oh sick i feeling kinda sick i hating overcast weather,negative
14198,song gave song,neutral
14199,get well soon,positive
14200,http twitpic com u square b sad well square crocheted bee poly fibe,negative
14201,thanks let know print gallery would like work detail,positive
14202,lushh wernt managed keep lol aww amazing,positive
14203,got home city lights show yeahhh,neutral
14204,http twitpic com sniff feel left grin,negative
14205,living ballarat,neutral
14206,i want part windows clubhouse wl spaces blog random place i share windows stuff,neutral
14207,get back tokyo man miss,negative
14208,why money problem bad day,negative
14209,aw taxi man going fast meee,positive
